start...
Epoch: 1 / 3000, Score: -1300,  block: 22,  Reward: -11.4 Cleared lines: 0
Epoch: 2331 / 3000, Score: -600,  block: 55,  Reward: -8.3 Cleared lines: 7
Epoch: 2332 / 3000, Score: -1100,  block: 39,  Reward: -7.0 Cleared lines: 2
Epoch: 2333 / 3000, Score: -700,  block: 54,  Reward: -9.1 Cleared lines: 6
Epoch: 2334 / 3000, Score: -800,  block: 49,  Reward: -10.5 Cleared lines: 5
Epoch: 2335 / 3000, Score: -1000,  block: 46,  Reward: -10.4 Cleared lines: 3
Epoch: 2336 / 3000, Score: -900,  block: 47,  Reward: -8.8 Cleared lines: 4
Epoch: 2337 / 3000, Score: -500,  block: 56,  Reward: -9.3 Cleared lines: 7
Epoch: 2338 / 3000, Score: -700,  block: 47,  Reward: -10.8 Cleared lines: 5
Epoch: 2339 / 3000, Score: -1000,  block: 46,  Reward: -8.3 Cleared lines: 3
Epoch: 2340 / 3000, Score: -900,  block: 46,  Reward: -9.2 Cleared lines: 4
Epoch: 2341 / 3000, Score: -700,  block: 50,  Reward: -8.5 Cleared lines: 6
Epoch: 2342 / 3000, Score: -700,  block: 51,  Reward: -7.4 Cleared lines: 5
Epoch: 2343 / 3000, Score: -600,  block: 54,  Reward: -8.8 Cleared lines: 6
Epoch: 2344 / 3000, Score: -900,  block: 47,  Reward: -8.0 Cleared lines: 4
Epoch: 2345 / 3000, Score: 200,  block: 72,  Reward: -14.9 Cleared lines: 14
Epoch: 2346 / 3000, Score: -300,  block: 58,  Reward: -10.5 Cleared lines: 8
Epoch: 2347 / 3000, Score: -900,  block: 49,  Reward: -10.1 Cleared lines: 4
Epoch: 2348 / 3000, Score: 1400,  block: 90,  Reward: -12.6 Cleared lines: 21
Epoch: 2349 / 3000, Score: -900,  block: 46,  Reward: -8.9 Cleared lines: 4
Epoch: 2350 / 3000, Score: -700,  block: 46,  Reward: -10.2 Cleared lines: 5
Epoch: 2351 / 3000, Score: -1100,  block: 42,  Reward: -6.6 Cleared lines: 2
Epoch: 2352 / 3000, Score: 1200,  block: 92,  Reward: -12.7 Cleared lines: 22
Epoch: 2353 / 3000, Score: -700,  block: 53,  Reward: -9.9 Cleared lines: 6
Epoch: 2354 / 3000, Score: -900,  block: 49,  Reward: -10.1 Cleared lines: 4
Epoch: 2355 / 3000, Score: -500,  block: 56,  Reward: -11.0 Cleared lines: 8
Epoch: 2356 / 3000, Score: -400,  block: 59,  Reward: -13.8 Cleared lines: 8
Epoch: 2357 / 3000, Score: -1200,  block: 38,  Reward: -6.5 Cleared lines: 1
Epoch: 2358 / 3000, Score: -400,  block: 58,  Reward: -8.4 Cleared lines: 7
Epoch: 2359 / 3000, Score: 300,  block: 72,  Reward: -10.2 Cleared lines: 14
Epoch: 2360 / 3000, Score: -1000,  block: 44,  Reward: -10.1 Cleared lines: 3
Epoch: 2361 / 3000, Score: -800,  block: 54,  Reward: -7.3 Cleared lines: 5
Epoch: 2362 / 3000, Score: -1100,  block: 41,  Reward: -8.7 Cleared lines: 2
Epoch: 2363 / 3000, Score: -400,  block: 62,  Reward: -12.6 Cleared lines: 9
Epoch: 2364 / 3000, Score: -700,  block: 52,  Reward: -8.5 Cleared lines: 6
Epoch: 2365 / 3000, Score: -400,  block: 57,  Reward: -9.4 Cleared lines: 7
Epoch: 2366 / 3000, Score: -200,  block: 51,  Reward: -9.9 Cleared lines: 7
Epoch: 2367 / 3000, Score: -600,  block: 51,  Reward: -8.9 Cleared lines: 6
Epoch: 2368 / 3000, Score: -1300,  block: 39,  Reward: -9.1 Cleared lines: 0
Epoch: 2369 / 3000, Score: -1000,  block: 43,  Reward: -8.0 Cleared lines: 3
Epoch: 2370 / 3000, Score: -100,  block: 63,  Reward: -9.2 Cleared lines: 11
Epoch: 2371 / 3000, Score: -1000,  block: 44,  Reward: -7.6 Cleared lines: 3
Epoch: 2372 / 3000, Score: -400,  block: 56,  Reward: -8.8 Cleared lines: 8
Epoch: 2373 / 3000, Score: -800,  block: 47,  Reward: -9.9 Cleared lines: 4
Epoch: 2374 / 3000, Score: -1000,  block: 45,  Reward: -8.0 Cleared lines: 3
Epoch: 2375 / 3000, Score: -700,  block: 52,  Reward: -10.7 Cleared lines: 6
Epoch: 2376 / 3000, Score: -300,  block: 59,  Reward: -11.4 Cleared lines: 9
Epoch: 2377 / 3000, Score: -800,  block: 49,  Reward: -10.2 Cleared lines: 4
Epoch: 2378 / 3000, Score: -1100,  block: 44,  Reward: -8.5 Cleared lines: 2
Epoch: 2379 / 3000, Score: -200,  block: 63,  Reward: -9.1 Cleared lines: 10
Epoch: 2380 / 3000, Score: -700,  block: 50,  Reward: -9.3 Cleared lines: 5
Epoch: 2381 / 3000, Score: 100,  block: 69,  Reward: -11.9 Cleared lines: 12
Epoch: 2382 / 3000, Score: -1000,  block: 44,  Reward: -7.9 Cleared lines: 3
Epoch: 2383 / 3000, Score: -300,  block: 61,  Reward: -11.9 Cleared lines: 9
Epoch: 2384 / 3000, Score: -400,  block: 60,  Reward: -9.0 Cleared lines: 9
Epoch: 2385 / 3000, Score: -1100,  block: 46,  Reward: -9.0 Cleared lines: 2
Epoch: 2386 / 3000, Score: -500,  block: 52,  Reward: -11.2 Cleared lines: 7
Epoch: 2387 / 3000, Score: -700,  block: 51,  Reward: -12.2 Cleared lines: 6
Epoch: 2388 / 3000, Score: -900,  block: 49,  Reward: -9.1 Cleared lines: 4
Epoch: 2389 / 3000, Score: -800,  block: 51,  Reward: -8.9 Cleared lines: 5
Epoch: 2390 / 3000, Score: -800,  block: 51,  Reward: -9.6 Cleared lines: 5
Epoch: 2391 / 3000, Score: -900,  block: 47,  Reward: -8.0 Cleared lines: 4
Epoch: 2392 / 3000, Score: -100,  block: 63,  Reward: -11.2 Cleared lines: 10
Epoch: 2393 / 3000, Score: -100,  block: 61,  Reward: -14.3 Cleared lines: 11
Epoch: 2394 / 3000, Score: -1000,  block: 48,  Reward: -8.5 Cleared lines: 3
Epoch: 2395 / 3000, Score: -700,  block: 53,  Reward: -12.3 Cleared lines: 6
Epoch: 2396 / 3000, Score: 100,  block: 67,  Reward: -10.2 Cleared lines: 13
Epoch: 2397 / 3000, Score: -500,  block: 59,  Reward: -8.6 Cleared lines: 8
Epoch: 2398 / 3000, Score: -800,  block: 47,  Reward: -6.6 Cleared lines: 5
Epoch: 2399 / 3000, Score: -800,  block: 52,  Reward: -7.4 Cleared lines: 5
Epoch: 2400 / 3000, Score: -600,  block: 54,  Reward: -11.6 Cleared lines: 6
Epoch: 2401 / 3000, Score: -500,  block: 58,  Reward: -10.4 Cleared lines: 7
Epoch: 2402 / 3000, Score: -600,  block: 57,  Reward: -9.0 Cleared lines: 7
Epoch: 2403 / 3000, Score: -100,  block: 66,  Reward: -11.2 Cleared lines: 11
Epoch: 2404 / 3000, Score: -1100,  block: 45,  Reward: -9.1 Cleared lines: 2
Epoch: 2405 / 3000, Score: -600,  block: 55,  Reward: -9.1 Cleared lines: 6
Epoch: 2406 / 3000, Score: -300,  block: 62,  Reward: -9.9 Cleared lines: 9
Epoch: 2407 / 3000, Score: -800,  block: 52,  Reward: -11.0 Cleared lines: 5
Epoch: 2408 / 3000, Score: -400,  block: 61,  Reward: -9.5 Cleared lines: 9
Epoch: 2409 / 3000, Score: -200,  block: 59,  Reward: -11.4 Cleared lines: 9
Epoch: 2410 / 3000, Score: -800,  block: 53,  Reward: -9.8 Cleared lines: 5
Epoch: 2411 / 3000, Score: -200,  block: 62,  Reward: -10.7 Cleared lines: 9
Epoch: 2412 / 3000, Score: -300,  block: 61,  Reward: -11.4 Cleared lines: 10
Epoch: 2413 / 3000, Score: -700,  block: 50,  Reward: -8.2 Cleared lines: 5
Epoch: 2414 / 3000, Score: 0,  block: 68,  Reward: -11.4 Cleared lines: 12
Epoch: 2415 / 3000, Score: -1000,  block: 46,  Reward: -8.2 Cleared lines: 3
Epoch: 2416 / 3000, Score: 700,  block: 76,  Reward: -10.3 Cleared lines: 16
Epoch: 2417 / 3000, Score: -900,  block: 45,  Reward: -7.3 Cleared lines: 4
Epoch: 2418 / 3000, Score: 300,  block: 73,  Reward: -7.7 Cleared lines: 14
Epoch: 2419 / 3000, Score: 200,  block: 64,  Reward: -11.4 Cleared lines: 10
Epoch: 2420 / 3000, Score: -400,  block: 62,  Reward: -10.3 Cleared lines: 8
Epoch: 2421 / 3000, Score: -400,  block: 65,  Reward: -10.4 Cleared lines: 9
Epoch: 2422 / 3000, Score: 0,  block: 62,  Reward: -9.3 Cleared lines: 10
Epoch: 2423 / 3000, Score: -900,  block: 48,  Reward: -12.0 Cleared lines: 4
Epoch: 2424 / 3000, Score: 200,  block: 69,  Reward: -10.4 Cleared lines: 13
Epoch: 2425 / 3000, Score: -100,  block: 62,  Reward: -13.1 Cleared lines: 10
Epoch: 2426 / 3000, Score: -1100,  block: 44,  Reward: -9.1 Cleared lines: 2
Epoch: 2427 / 3000, Score: -400,  block: 56,  Reward: -6.9 Cleared lines: 8
Epoch: 2428 / 3000, Score: -800,  block: 47,  Reward: -9.0 Cleared lines: 4
Epoch: 2429 / 3000, Score: -700,  block: 51,  Reward: -6.1 Cleared lines: 6
Epoch: 2430 / 3000, Score: -1100,  block: 38,  Reward: -7.7 Cleared lines: 2
Epoch: 2431 / 3000, Score: -1100,  block: 41,  Reward: -5.8 Cleared lines: 2
Epoch: 2432 / 3000, Score: -1100,  block: 43,  Reward: -7.6 Cleared lines: 2
Epoch: 2433 / 3000, Score: -300,  block: 57,  Reward: -6.5 Cleared lines: 8
Epoch: 2434 / 3000, Score: -800,  block: 53,  Reward: -9.4 Cleared lines: 5
Epoch: 2435 / 3000, Score: -1000,  block: 44,  Reward: -9.0 Cleared lines: 3
Epoch: 2436 / 3000, Score: -200,  block: 62,  Reward: -10.0 Cleared lines: 9
Epoch: 2437 / 3000, Score: -600,  block: 52,  Reward: -7.6 Cleared lines: 5
Epoch: 2438 / 3000, Score: 600,  block: 75,  Reward: -12.9 Cleared lines: 15
Epoch: 2439 / 3000, Score: -500,  block: 57,  Reward: -10.8 Cleared lines: 8
Epoch: 2440 / 3000, Score: 800,  block: 86,  Reward: -13.6 Cleared lines: 20
Epoch: 2441 / 3000, Score: 800,  block: 75,  Reward: -10.2 Cleared lines: 15
Epoch: 2442 / 3000, Score: -400,  block: 59,  Reward: -15.6 Cleared lines: 9
Epoch: 2443 / 3000, Score: -400,  block: 57,  Reward: -8.8 Cleared lines: 7
Epoch: 2444 / 3000, Score: -200,  block: 65,  Reward: -14.4 Cleared lines: 11
Epoch: 2445 / 3000, Score: -400,  block: 61,  Reward: -11.1 Cleared lines: 9
Epoch: 2446 / 3000, Score: 100,  block: 63,  Reward: -10.6 Cleared lines: 10
Epoch: 2447 / 3000, Score: -300,  block: 61,  Reward: -10.9 Cleared lines: 9
Epoch: 2448 / 3000, Score: 100,  block: 72,  Reward: -11.0 Cleared lines: 12
Epoch: 2449 / 3000, Score: -1100,  block: 43,  Reward: -7.1 Cleared lines: 2
Epoch: 2450 / 3000, Score: -700,  block: 55,  Reward: -9.6 Cleared lines: 6
Epoch: 2451 / 3000, Score: -400,  block: 62,  Reward: -12.6 Cleared lines: 9
Epoch: 2452 / 3000, Score: -700,  block: 52,  Reward: -8.8 Cleared lines: 6
Epoch: 2453 / 3000, Score: -400,  block: 55,  Reward: -7.4 Cleared lines: 8
Epoch: 2454 / 3000, Score: -700,  block: 50,  Reward: -8.3 Cleared lines: 6
Epoch: 2455 / 3000, Score: -800,  block: 49,  Reward: -9.4 Cleared lines: 4
Epoch: 2456 / 3000, Score: -100,  block: 70,  Reward: -12.9 Cleared lines: 12
Epoch: 2457 / 3000, Score: -800,  block: 48,  Reward: -9.6 Cleared lines: 5
Epoch: 2458 / 3000, Score: 900,  block: 79,  Reward: -11.1 Cleared lines: 16
Epoch: 2459 / 3000, Score: 200,  block: 67,  Reward: -11.5 Cleared lines: 12
Epoch: 2460 / 3000, Score: -700,  block: 53,  Reward: -10.9 Cleared lines: 5
Epoch: 2461 / 3000, Score: -400,  block: 53,  Reward: -6.6 Cleared lines: 8
Epoch: 2462 / 3000, Score: -700,  block: 52,  Reward: -7.1 Cleared lines: 6
Epoch: 2463 / 3000, Score: -800,  block: 52,  Reward: -8.3 Cleared lines: 4
Epoch: 2464 / 3000, Score: 100,  block: 63,  Reward: -9.6 Cleared lines: 10
Epoch: 2465 / 3000, Score: -600,  block: 51,  Reward: -8.4 Cleared lines: 6
Epoch: 2466 / 3000, Score: -700,  block: 49,  Reward: -8.2 Cleared lines: 5
Epoch: 2467 / 3000, Score: -400,  block: 56,  Reward: -7.0 Cleared lines: 8
Epoch: 2468 / 3000, Score: 700,  block: 78,  Reward: -12.8 Cleared lines: 17
Epoch: 2469 / 3000, Score: -700,  block: 50,  Reward: -10.2 Cleared lines: 5
Epoch: 2470 / 3000, Score: -700,  block: 55,  Reward: -10.6 Cleared lines: 6
Epoch: 2471 / 3000, Score: -900,  block: 50,  Reward: -7.8 Cleared lines: 4
Epoch: 2472 / 3000, Score: -400,  block: 59,  Reward: -10.4 Cleared lines: 8
Epoch: 2473 / 3000, Score: -1300,  block: 32,  Reward: -6.3 Cleared lines: 0
Epoch: 2474 / 3000, Score: -100,  block: 63,  Reward: -9.2 Cleared lines: 10
Epoch: 2475 / 3000, Score: -400,  block: 57,  Reward: -8.7 Cleared lines: 9
Epoch: 2476 / 3000, Score: -1000,  block: 42,  Reward: -7.4 Cleared lines: 3
Epoch: 2477 / 3000, Score: -300,  block: 58,  Reward: -9.5 Cleared lines: 8
Epoch: 2478 / 3000, Score: -400,  block: 60,  Reward: -9.8 Cleared lines: 8
Epoch: 2479 / 3000, Score: -100,  block: 64,  Reward: -13.4 Cleared lines: 11
Epoch: 2480 / 3000, Score: 200,  block: 72,  Reward: -10.7 Cleared lines: 13
Epoch: 2481 / 3000, Score: -400,  block: 63,  Reward: -11.5 Cleared lines: 9
Epoch: 2482 / 3000, Score: -400,  block: 59,  Reward: -13.3 Cleared lines: 8
Epoch: 2483 / 3000, Score: -1000,  block: 44,  Reward: -8.3 Cleared lines: 3
Epoch: 2484 / 3000, Score: -200,  block: 65,  Reward: -11.3 Cleared lines: 11
Epoch: 2485 / 3000, Score: -600,  block: 52,  Reward: -8.5 Cleared lines: 6
Epoch: 2486 / 3000, Score: -700,  block: 53,  Reward: -10.3 Cleared lines: 6
Epoch: 2487 / 3000, Score: 500,  block: 63,  Reward: -7.7 Cleared lines: 12
Epoch: 2488 / 3000, Score: 400,  block: 75,  Reward: -9.5 Cleared lines: 14
Epoch: 2489 / 3000, Score: -300,  block: 56,  Reward: -7.7 Cleared lines: 8
Epoch: 2490 / 3000, Score: -400,  block: 61,  Reward: -9.4 Cleared lines: 8
Epoch: 2491 / 3000, Score: -600,  block: 55,  Reward: -8.2 Cleared lines: 7
Epoch: 2492 / 3000, Score: -800,  block: 52,  Reward: -10.2 Cleared lines: 5
Epoch: 2493 / 3000, Score: -800,  block: 47,  Reward: -7.8 Cleared lines: 4
Epoch: 2494 / 3000, Score: 300,  block: 66,  Reward: -7.8 Cleared lines: 12
Epoch: 2495 / 3000, Score: -300,  block: 65,  Reward: -9.4 Cleared lines: 10
Epoch: 2496 / 3000, Score: 300,  block: 73,  Reward: -10.7 Cleared lines: 15
Epoch: 2497 / 3000, Score: -1100,  block: 41,  Reward: -7.4 Cleared lines: 2
Epoch: 2498 / 3000, Score: -600,  block: 55,  Reward: -9.1 Cleared lines: 7
Epoch: 2499 / 3000, Score: -1000,  block: 43,  Reward: -6.6 Cleared lines: 3
Epoch: 2500 / 3000, Score: 400,  block: 74,  Reward: -10.8 Cleared lines: 15
Epoch: 2501 / 3000, Score: 200,  block: 72,  Reward: -9.7 Cleared lines: 13
Epoch: 2502 / 3000, Score: -1000,  block: 44,  Reward: -9.5 Cleared lines: 3
Epoch: 2503 / 3000, Score: -1200,  block: 31,  Reward: -6.4 Cleared lines: 1
Epoch: 2504 / 3000, Score: -1100,  block: 44,  Reward: -7.7 Cleared lines: 2
Epoch: 2505 / 3000, Score: -300,  block: 62,  Reward: -10.2 Cleared lines: 10
Epoch: 2506 / 3000, Score: -400,  block: 62,  Reward: -8.8 Cleared lines: 9
Epoch: 2507 / 3000, Score: -600,  block: 54,  Reward: -9.1 Cleared lines: 7
Epoch: 2508 / 3000, Score: -700,  block: 50,  Reward: -8.9 Cleared lines: 5
Epoch: 2509 / 3000, Score: -800,  block: 48,  Reward: -8.3 Cleared lines: 4
Epoch: 2510 / 3000, Score: 1100,  block: 87,  Reward: -11.5 Cleared lines: 18
Epoch: 2511 / 3000, Score: 800,  block: 80,  Reward: -12.2 Cleared lines: 17
Epoch: 2512 / 3000, Score: -200,  block: 56,  Reward: -7.9 Cleared lines: 11
Epoch: 2513 / 3000, Score: -900,  block: 49,  Reward: -7.4 Cleared lines: 4
Epoch: 2514 / 3000, Score: -300,  block: 57,  Reward: -7.9 Cleared lines: 8
Epoch: 2515 / 3000, Score: 300,  block: 75,  Reward: -10.1 Cleared lines: 15
Epoch: 2516 / 3000, Score: -300,  block: 64,  Reward: -12.8 Cleared lines: 10
Epoch: 2517 / 3000, Score: -400,  block: 61,  Reward: -11.1 Cleared lines: 9
Epoch: 2518 / 3000, Score: -600,  block: 50,  Reward: -7.8 Cleared lines: 6
Epoch: 2519 / 3000, Score: 200,  block: 69,  Reward: -9.5 Cleared lines: 13
Epoch: 2520 / 3000, Score: -400,  block: 57,  Reward: -8.4 Cleared lines: 9
Epoch: 2521 / 3000, Score: 500,  block: 79,  Reward: -13.3 Cleared lines: 17
Epoch: 2522 / 3000, Score: -1000,  block: 47,  Reward: -8.4 Cleared lines: 3
Epoch: 2523 / 3000, Score: -1300,  block: 37,  Reward: -7.6 Cleared lines: 0
Epoch: 2524 / 3000, Score: -300,  block: 60,  Reward: -10.4 Cleared lines: 9
Epoch: 2525 / 3000, Score: -300,  block: 58,  Reward: -6.5 Cleared lines: 9
Epoch: 2526 / 3000, Score: -400,  block: 62,  Reward: -10.3 Cleared lines: 9
Epoch: 2527 / 3000, Score: 300,  block: 68,  Reward: -11.2 Cleared lines: 12
Epoch: 2528 / 3000, Score: 200,  block: 72,  Reward: -8.7 Cleared lines: 13
Epoch: 2529 / 3000, Score: -300,  block: 50,  Reward: -8.6 Cleared lines: 6
Epoch: 2530 / 3000, Score: 800,  block: 79,  Reward: -8.8 Cleared lines: 16
Epoch: 2531 / 3000, Score: -600,  block: 53,  Reward: -9.2 Cleared lines: 6
Epoch: 2532 / 3000, Score: -500,  block: 53,  Reward: -8.7 Cleared lines: 7
Epoch: 2533 / 3000, Score: 900,  block: 87,  Reward: -14.2 Cleared lines: 20
Epoch: 2534 / 3000, Score: 100,  block: 67,  Reward: -16.4 Cleared lines: 13
Epoch: 2535 / 3000, Score: -1100,  block: 41,  Reward: -8.6 Cleared lines: 2
Epoch: 2536 / 3000, Score: -800,  block: 50,  Reward: -8.3 Cleared lines: 5
Epoch: 2537 / 3000, Score: -1000,  block: 49,  Reward: -8.6 Cleared lines: 3
Epoch: 2538 / 3000, Score: -300,  block: 61,  Reward: -14.9 Cleared lines: 9
Epoch: 2539 / 3000, Score: -1000,  block: 45,  Reward: -8.4 Cleared lines: 3
Epoch: 2540 / 3000, Score: 500,  block: 81,  Reward: -17.0 Cleared lines: 18
Epoch: 2541 / 3000, Score: -400,  block: 55,  Reward: -8.6 Cleared lines: 8
Epoch: 2542 / 3000, Score: -100,  block: 65,  Reward: -11.3 Cleared lines: 12
Epoch: 2543 / 3000, Score: -600,  block: 53,  Reward: -9.3 Cleared lines: 6
Epoch: 2544 / 3000, Score: -900,  block: 44,  Reward: -7.9 Cleared lines: 3
Epoch: 2545 / 3000, Score: -100,  block: 68,  Reward: -9.7 Cleared lines: 11
Epoch: 2546 / 3000, Score: -600,  block: 53,  Reward: -8.7 Cleared lines: 7
Epoch: 2547 / 3000, Score: -1100,  block: 40,  Reward: -6.5 Cleared lines: 2
Epoch: 2548 / 3000, Score: 600,  block: 75,  Reward: -13.2 Cleared lines: 15
Epoch: 2549 / 3000, Score: -200,  block: 59,  Reward: -9.1 Cleared lines: 10
Epoch: 2550 / 3000, Score: -200,  block: 61,  Reward: -8.6 Cleared lines: 9
Epoch: 2551 / 3000, Score: -300,  block: 59,  Reward: -10.0 Cleared lines: 9
Epoch: 2552 / 3000, Score: -1300,  block: 38,  Reward: -5.6 Cleared lines: 0
Epoch: 2553 / 3000, Score: 200,  block: 70,  Reward: -10.0 Cleared lines: 13
Epoch: 2554 / 3000, Score: 2000,  block: 91,  Reward: -18.0 Cleared lines: 22
Epoch: 2555 / 3000, Score: 2000,  block: 110,  Reward: -14.1 Cleared lines: 30
Epoch: 2556 / 3000, Score: 200,  block: 70,  Reward: -7.3 Cleared lines: 13
Epoch: 2557 / 3000, Score: -200,  block: 63,  Reward: -9.7 Cleared lines: 9
Epoch: 2558 / 3000, Score: 0,  block: 69,  Reward: -9.2 Cleared lines: 12
Epoch: 2559 / 3000, Score: -300,  block: 60,  Reward: -7.6 Cleared lines: 10
Epoch: 2560 / 3000, Score: -900,  block: 47,  Reward: -9.0 Cleared lines: 4
Epoch: 2561 / 3000, Score: 500,  block: 73,  Reward: -9.1 Cleared lines: 13
Epoch: 2562 / 3000, Score: 2900,  block: 128,  Reward: -22.7 Cleared lines: 36
Epoch: 2563 / 3000, Score: -400,  block: 55,  Reward: -10.4 Cleared lines: 8
Epoch: 2564 / 3000, Score: 200,  block: 70,  Reward: -10.1 Cleared lines: 13
Epoch: 2565 / 3000, Score: 1200,  block: 89,  Reward: -12.9 Cleared lines: 21
Epoch: 2566 / 3000, Score: 700,  block: 79,  Reward: -11.8 Cleared lines: 17
Epoch: 2567 / 3000, Score: 200,  block: 75,  Reward: -10.3 Cleared lines: 14
Epoch: 2568 / 3000, Score: 0,  block: 70,  Reward: -13.8 Cleared lines: 12
Epoch: 2569 / 3000, Score: -200,  block: 62,  Reward: -10.2 Cleared lines: 10
Epoch: 2570 / 3000, Score: -500,  block: 57,  Reward: -10.2 Cleared lines: 8
Epoch: 2571 / 3000, Score: -1000,  block: 42,  Reward: -7.6 Cleared lines: 3
Epoch: 2572 / 3000, Score: -600,  block: 54,  Reward: -8.4 Cleared lines: 7
Epoch: 2573 / 3000, Score: -700,  block: 48,  Reward: -7.7 Cleared lines: 6
Epoch: 2574 / 3000, Score: 500,  block: 72,  Reward: -8.7 Cleared lines: 15
Epoch: 2575 / 3000, Score: 400,  block: 78,  Reward: -12.2 Cleared lines: 16
Epoch: 2576 / 3000, Score: -100,  block: 65,  Reward: -7.5 Cleared lines: 11
Epoch: 2577 / 3000, Score: 1500,  block: 100,  Reward: -17.7 Cleared lines: 25
Epoch: 2578 / 3000, Score: -400,  block: 60,  Reward: -8.0 Cleared lines: 9
Epoch: 2579 / 3000, Score: -600,  block: 52,  Reward: -8.1 Cleared lines: 7
Epoch: 2580 / 3000, Score: -700,  block: 47,  Reward: -7.4 Cleared lines: 6
Epoch: 2581 / 3000, Score: -100,  block: 63,  Reward: -7.6 Cleared lines: 10
Epoch: 2582 / 3000, Score: -400,  block: 59,  Reward: -9.2 Cleared lines: 8
Epoch: 2583 / 3000, Score: -500,  block: 53,  Reward: -7.2 Cleared lines: 7
Epoch: 2584 / 3000, Score: -1100,  block: 43,  Reward: -7.4 Cleared lines: 2
Epoch: 2585 / 3000, Score: -200,  block: 65,  Reward: -11.7 Cleared lines: 11
Epoch: 2586 / 3000, Score: 600,  block: 78,  Reward: -11.4 Cleared lines: 16
Epoch: 2587 / 3000, Score: 300,  block: 70,  Reward: -9.1 Cleared lines: 13
Epoch: 2588 / 3000, Score: -1200,  block: 40,  Reward: -8.7 Cleared lines: 1
Epoch: 2589 / 3000, Score: -1200,  block: 37,  Reward: -6.7 Cleared lines: 1
Epoch: 2590 / 3000, Score: -1000,  block: 48,  Reward: -8.4 Cleared lines: 3
Epoch: 2591 / 3000, Score: 1500,  block: 97,  Reward: -15.2 Cleared lines: 24
Epoch: 2592 / 3000, Score: 400,  block: 75,  Reward: -10.8 Cleared lines: 15
Epoch: 2593 / 3000, Score: -200,  block: 60,  Reward: -8.1 Cleared lines: 9
Epoch: 2594 / 3000, Score: -600,  block: 53,  Reward: -10.2 Cleared lines: 7
Epoch: 2595 / 3000, Score: -600,  block: 50,  Reward: -10.7 Cleared lines: 6
Epoch: 2596 / 3000, Score: 1300,  block: 96,  Reward: -13.3 Cleared lines: 23
Epoch: 2597 / 3000, Score: -1000,  block: 46,  Reward: -9.1 Cleared lines: 3
Epoch: 2598 / 3000, Score: 700,  block: 77,  Reward: -16.3 Cleared lines: 17
Epoch: 2599 / 3000, Score: -800,  block: 53,  Reward: -9.5 Cleared lines: 5
Epoch: 2600 / 3000, Score: 600,  block: 81,  Reward: -12.9 Cleared lines: 17
Epoch: 2601 / 3000, Score: -400,  block: 58,  Reward: -9.6 Cleared lines: 9
Epoch: 2602 / 3000, Score: 400,  block: 71,  Reward: -10.4 Cleared lines: 14
Epoch: 2603 / 3000, Score: -100,  block: 65,  Reward: -7.5 Cleared lines: 11
Epoch: 2604 / 3000, Score: 1200,  block: 80,  Reward: -11.0 Cleared lines: 16
Epoch: 2605 / 3000, Score: 600,  block: 79,  Reward: -9.5 Cleared lines: 17
Epoch: 2606 / 3000, Score: 400,  block: 73,  Reward: -12.4 Cleared lines: 14
Epoch: 2607 / 3000, Score: 0,  block: 68,  Reward: -10.6 Cleared lines: 12
Epoch: 2608 / 3000, Score: -700,  block: 50,  Reward: -8.6 Cleared lines: 6
Epoch: 2609 / 3000, Score: -300,  block: 62,  Reward: -10.0 Cleared lines: 10
Epoch: 2610 / 3000, Score: -600,  block: 56,  Reward: -8.4 Cleared lines: 7
Epoch: 2611 / 3000, Score: -600,  block: 52,  Reward: -8.6 Cleared lines: 7
Epoch: 2612 / 3000, Score: 1300,  block: 88,  Reward: -19.5 Cleared lines: 20
Epoch: 2613 / 3000, Score: -700,  block: 54,  Reward: -7.2 Cleared lines: 6
Epoch: 2614 / 3000, Score: -400,  block: 59,  Reward: -11.7 Cleared lines: 9
Epoch: 2615 / 3000, Score: -900,  block: 43,  Reward: -8.5 Cleared lines: 3
Epoch: 2616 / 3000, Score: 1700,  block: 84,  Reward: -9.1 Cleared lines: 19
Epoch: 2617 / 3000, Score: -900,  block: 49,  Reward: -8.6 Cleared lines: 4
Epoch: 2618 / 3000, Score: -800,  block: 46,  Reward: -8.5 Cleared lines: 5
Epoch: 2619 / 3000, Score: -400,  block: 61,  Reward: -9.1 Cleared lines: 9
Epoch: 2620 / 3000, Score: -400,  block: 59,  Reward: -7.9 Cleared lines: 9
Epoch: 2621 / 3000, Score: -700,  block: 50,  Reward: -7.5 Cleared lines: 5
Epoch: 2622 / 3000, Score: 0,  block: 68,  Reward: -10.3 Cleared lines: 12
Epoch: 2623 / 3000, Score: -100,  block: 65,  Reward: -12.1 Cleared lines: 11
Epoch: 2624 / 3000, Score: 400,  block: 75,  Reward: -9.4 Cleared lines: 15
Epoch: 2625 / 3000, Score: -600,  block: 58,  Reward: -9.1 Cleared lines: 7
Epoch: 2626 / 3000, Score: 1200,  block: 83,  Reward: -12.6 Cleared lines: 21
Epoch: 2627 / 3000, Score: 800,  block: 84,  Reward: -16.0 Cleared lines: 18
Epoch: 2628 / 3000, Score: 1700,  block: 104,  Reward: -14.0 Cleared lines: 27
Epoch: 2629 / 3000, Score: -700,  block: 53,  Reward: -9.8 Cleared lines: 6
Epoch: 2630 / 3000, Score: 900,  block: 87,  Reward: -15.2 Cleared lines: 20
Epoch: 2631 / 3000, Score: -1000,  block: 43,  Reward: -6.0 Cleared lines: 2
